id,sign,signer,start,end
CLSFBI2605A_S054_B_21912_22092,PALM-UP,S054,21912,22092
CLSFBI2605A_S054_B_22168_22397,PT:PRO1,S054,22168,22397
CLSFBI2605A_S054_B_23492_23733,DS,S054,23492,23733
CLSFBI2605A_S054_B_27263_27445,PT:PRO1,S054,27263,27445
CLSFBI2605A_S054_B_27550_27869,PT:DET,S054,27550,27869
CLSFBI2605A_S054_B_27933_28206,PT:PRO1,S054,27933,28206
CLSFBI2605A_S054_B_28319_28999,PALM-UP,S054,28319,28999
CLSFBI2605A_S054_B_28319_31167,PALM-UP,S054,28319,31167
CLSFBI2605A_S054_B_29302_30124,PALM-UP,S054,29302,30124
CLSFBI2605A_S054_B_32024_33287,PALM-UP,S054,32024,33287
CLSFBI2605A_S054_B_35441_35640,PT:PRO1,S054,35441,35640
CLSFBI2605A_S054_B_36626_36788,GSIGN,S054,36626,36788
CLSFBI2605A_S054_B_37179_37873,GSIGN,S054,37179,37873
CLSFBI2605A_S054_B_37904_37993,PT:PRO1,S054,37904,37993
CLSFBI2605A_S054_B_39751_40431,PALM-UP,S054,39751,40431
CLSFBI2605A_S054_B_40589_41130,GSIGN,S054,40589,41130
CLSFBI2605A_S054_B_41208_41336,PT:DET,S054,41208,41336
CLSFBI2605A_S054_B_41409_41773,PALM-UP,S054,41409,41773
CLSFBI2605A_S054_B_43234_43416,PT:PRO1,S054,43234,43416
CLSFBI2605A_S054_B_47129_47284,PT:PRO6,S054,47129,47284
CLSFBI2605A_S054_B_48586_48965,PT:PRO6,S054,48586,48965
CLSFBI2605A_S054_B_55609_55742,PT:PRO6,S054,55609,55742
CLSFBI2605A_S054_B_57255_57487,PT:PRO1,S054,57255,57487
CLSFBI2605A_S054_B_57547_57722,PALM-UP,S054,57547,57722
CLSFBI2605A_S054_B_59874_60807,PALM-UP,S054,59874,60807
CLSFBI2605A_S054_B_59874_64105,PALM-UP,S054,59874,64105
CLSFBI2605A_S054_B_62026_62733,PALM-UP,S054,62026,62733
CLSFBI2605A_S054_B_63495_64007,PALM-UP,S054,63495,64007
CLSFBI2605A_S054_B_66735_67092,PALM-UP,S054,66735,67092
CLSFBI2605A_S054_B_67733_68004,PALM-UP,S054,67733,68004
CLSFBI2605A_S054_B_68512_68743,PT:PRO1,S054,68512,68743
CLSFBI2605A_S054_B_69088_70108,PT:DET,S054,69088,70108
CLSFBI2605A_S054_B_70170_70306,PT:PRO1,S054,70170,70306
CLSFBI2605A_S054_B_70370_70532,PT:DET,S054,70370,70532
CLSFBI2605A_S054_B_79837_80081,PT:PRO6,S054,79837,80081
CLSFBI2605A_S054_B_80836_81322,PALM-UP,S054,80836,81322
CLSFBI2605A_S054_B_83690_83852,PT:PRO2,S054,83690,83852
CLSFBI2605A_S054_B_84758_85116,PALM-UP,S054,84758,85116
CLSFBI2605A_S054_B_88865_89064,PT:PRO2,S054,88865,89064
CLSFBI2605A_S054_B_90012_90534,PT:PRO2,S054,90012,90534
CLSFBI2605A_S054_B_113845_115120,PALM-UP,S054,113845,115120
CLSFBI2605A_S054_B_116646_116970,PT:PRO2,S054,116646,116970
CLSFBI2605A_S054_B_117202_117469,PALM-UP,S054,117202,117469
CLSFBI2605A_S054_B_118347_118475,PT:PRO1,S054,118347,118475
CLSFBI2605A_S054_B_120060_120259,PT:PRO1,S054,120060,120259
CLSFBI2605A_S054_B_123326_123615,PALM-UP,S054,123326,123615
CLSFBI2605A_S054_B_124959_125444,DS,S054,124959,125444
CLSFBI2605A_S054_B_125586_125744,PT:PRO1,S054,125586,125744
CLSFBI2605A_S054_B_126933_127102,PT:PRO1,S054,126933,127102
CLSFBI2605A_S054_B_132487_132686,PALM-UP,S054,132487,132686
CLSFBI2605A_S054_B_135283_135464,PT:PRO6,S054,135283,135464
CLSFBI2605A_S054_B_139744_140225,GSIGN,S054,139744,140225
CLSFBI2605A_S054_B_141644_142001,PALM-UP,S054,141644,142001
CLSFBI2605A_S054_B_145032_145329,PALM-UP,S054,145032,145329
CLSFBI2605A_S054_B_145250_145420,PT:PRO1,S054,145250,145420
CLSFBI2605A_S054_B_147423_147919,PALM-UP,S054,147423,147919
CLSFBI2605A_S054_B_159784_160036,PT:DET,S054,159784,160036
CLSFBI2605A_S054_B_160098_160656,GSIGN,S054,160098,160656
CLSFBI2605A_S054_B_163331_164316,GSIGN,S054,163331,164316
CLSFBI2605A_S054_B_165326_165784,GSIGN,S054,165326,165784
CLSFBI2605A_S054_B_168482_168831,PT:PRO3,S054,168482,168831
CLSFBI2605A_S054_B_170170_170561,GSIGN,S054,170170,170561
CLSFBI2605A_S054_B_174099_174321,PT:LOC,S054,174099,174321
CLSFBI2605A_S054_B_175501_175659,PT:LOC,S054,175501,175659
CLSFBI2605A_S054_B_178688_179301,PT:PRO6,S054,178688,179301
CLSFBI2605A_S054_B_179409_179650,PALM-UP,S054,179409,179650
CLSFBI2605A_S054_B_184960_185231,PALM-UP,S054,184960,185231
CLSFBI2605A_S054_B_209271_209395,PALM-UP,S054,209271,209395
CLSFBI2702A_S055_B_1989_2126,PT:DET,S055,1989,2126
CLSFBI2702A_S055_B_6180_6258,PT:PRO1,S055,6180,6258
CLSFBI2702A_S055_B_10615_10781,PALM-UP,S055,10615,10781
CLSFBI2702A_S055_B_11749_11832,PT:DET,S055,11749,11832
CLSFBI2702A_S055_B_15328_15522,PALM-UP,S055,15328,15522
CLSFBI2702A_S055_B_37524_37656,PALM-UP,S055,37524,37656
CLSFBI2702A_S055_B_47106_47277,PT:BUOY,S055,47106,47277
CLSFBI2702A_S055_B_47106_48244,LBUOY:QUATRIEME,S055,47106,48244
CLSFBI2702A_S055_B_50824_50844,PT:PRO2,S055,50824,50844
CLSFBI2702A_S055_B_60684_60896,PALM-UP,S055,60684,60896
CLSFBI2702A_S055_B_61871_62063,PALM-UP,S055,61871,62063
CLSFBI2702A_S056_B_74442_74592,PALM-UP,S056,74442,74592
CLSFBI2702A_S056_B_86797_86973,PT:DET,S056,86797,86973
CLSFBI2702A_S056_B_90650_90796,PALM-UP,S056,90650,90796
CLSFBI2702A_S056_B_98435_98774,GSIGN,S056,98435,98774
CLSFBI2702A_S056_B_98977_100180,GSIGN,S056,98977,100180
CLSFBI2702A_S056_B_100224_100270,PT:PRO1,S056,100224,100270
CLSFBI2703A_S055_B_18841_19267,PT:DET,S055,18841,19267
CLSFBI2703A_S055_B_92802_92900,PT:PRO1,S055,92802,92900
CLSFBI2703A_S055_B_93851_93927,PT:PRO1,S055,93851,93927
CLSFBI2703A_S055_B_99426_100289,PALM-UP,S055,99426,100289
CLSFBI2703A_S055_B_112688_112803,PALM-UP,S055,112688,112803
CLSFBI2703A_S055_B_112949_113206,PT:DET,S055,112949,113206
CLSFBI2703A_S055_B_113377_113627,PT:PRO1,S055,113377,113627
CLSFBI2703A_S055_B_117186_118042,DS,S055,117186,118042
CLSFBI2703A_S055_B_119266_119425,PT:PRO1,S055,119266,119425
CLSFBI2703A_S055_B_120232_120330,PT:PRO1,S055,120232,120330
CLSFBI2703A_S055_B_120368_120528,PT:POSS1,S055,120368,120528
CLSFBI2703A_S055_B_121137_122312,GSIGN,S055,121137,122312
CLSFBI2703A_S055_B_122678_122762,PT:PRO1,S055,122678,122762
CLSFBI2703A_S055_B_124091_124720,GSIGN,S055,124091,124720
CLSFBI2703A_S055_B_125470_125569,GSIGN,S055,125470,125569
CLSFBI2703A_S055_B_128737_128971,PT:PRO1,S055,128737,128971
CLSFBI2703A_S055_B_137135_137453,DS,S055,137135,137453
CLSFBI2703A_S055_B_137892_137997,PT:PRO1,S055,137892,137997
CLSFBI2703A_S055_B_139273_139656,PALM-UP,S055,139273,139656
CLSFBI2703A_S055_B_139842_139950,PT:LBUOY-PREMIER,S055,139842,139950
CLSFBI2703A_S055_B_139842_140512,LBUOY,S055,139842,140512
CLSFBI2703A_S055_B_139968_140110,PT:LBUOY-DEUXIEME,S055,139968,140110
CLSFBI2703A_S055_B_141492_141809,PT:LOC,S055,141492,141809
CLSFBI2703A_S055_B_143496_143703,PT:LOC,S055,143496,143703
CLSFBI2703A_S055_B_145470_145786,DS,S055,145470,145786
CLSFBI2703A_S055_B_148093_148112,PT:PRO1,S055,148093,148112
CLSFBI2703A_S055_B_150585_150681,PT:DET,S055,150585,150681
CLSFBI2703A_S055_B_151419_151464,PT:PRO1,S055,151419,151464
CLSFBI2703A_S055_B_151859_152008,PT:PRO4,S055,151859,152008
CLSFBI2703A_S055_B_155727_155817,PT:PRO1,S055,155727,155817
CLSFBI2703A_S055_B_161669_161700,PT:PRO1,S055,161669,161700
CLSFBI2703A_S055_B_161800_162161,PALM-UP,S055,161800,162161
CLSFBI2703A_S055_B_162801_162849,PT:PRO1,S055,162801,162849
CLSFBI2703A_S055_B_164532_164696,PT:LBUOY-PREMIER,S055,164532,164696
CLSFBI2703A_S055_B_164532_165533,LBUOY,S055,164532,165533
CLSFBI2703A_S055_B_164712_164869,PT-LBUOY-DEUXIEME,S055,164712,164869
CLSFBI2703A_S055_B_165558_165691,PALM-UP,S055,165558,165691
CLSFBI2703A_S055_B_166470_166889,LBUOY,S055,166470,166889
CLSFBI2703A_S055_B_166736_166864,PT:LBUOY-PREMIER,S055,166736,166864
CLSFBI2703A_S055_B_166958_167339,PT:LBUOY-3E,S055,166958,167339
CLSFBI2703A_S055_B_166958_168163,LBUOY,S055,166958,168163
CLSFBI2703A_S055_B_172652_172875,PT:PRO1,S055,172652,172875
CLSFBI2703A_S055_B_173566_173833,PALM-UP,S055,173566,173833
CLSFBI2703A_S055_B_174530_175528,GSIGN,S055,174530,175528
CLSFBI2703A_S055_B_175696_175823,PT:PRO1,S055,175696,175823
CLSFBI2703A_S055_B_176123_176495,PT:DET,S055,176123,176495
CLSFBI2703A_S055_B_176942_177141,PT:DET,S055,176942,177141
CLSFBI2703A_S055_B_178027_178309,PALM-UP,S055,178027,178309
CLSFBI2703A_S055_B_179899_180024,PT:LOC,S055,179899,180024
CLSFBI2703A_S055_B_192910_193113,PALM-UP,S055,192910,193113
CLSFBI2703A_S055_B_193898_193990,PT:POSS1,S055,193898,193990
CLSFBI2703A_S055_B_194953_196013,GSIGN,S055,194953,196013
CLSFBI2703A_S055_B_197411_197986,GSIGN,S055,197411,197986
CLSFBI2703A_S055_B_198702_198779,PT:PRO1,S055,198702,198779
CLSFBI2703A_S055_B_203633_203845,PT:LOC,S055,203633,203845
CLSFBI2703A_S055_B_205239_205541,GSIGN,S055,205239,205541
CLSFBI2703A_S055_B_206173_206924,PT:DET,S055,206173,206924
CLSFBI2703A_S055_B_208450_208732,GSIGN,S055,208450,208732
CLSFBI2703A_S055_B_210178_210271,PT:PRO1,S055,210178,210271
CLSFBI2703A_S055_B_212508_212705,PT:PRO1,S055,212508,212705
CLSFBI2703A_S055_B_222986_223124,PT:LOC,S055,222986,223124
CLSFBI2703A_S055_B_224712_224805,PT:PRO1,S055,224712,224805
CLSFBI2703A_S055_B_225445_225561,PT:DET,S055,225445,225561
CLSFBI2703A_S055_B_230579_230728,PT:PRO1,S055,230579,230728
CLSFBI2703A_S055_B_237262_237653,PT:PRO4,S055,237262,237653
CLSFBI2703A_S055_B_240812_240953,PT:PRO4,S055,240812,240953
CLSFBI2703A_S055_B_243388_243541,PALM-UP,S055,243388,243541
CLSFBI2703A_S055_B_243593_244044,GSIGN,S055,243593,244044
CLSFBI2703A_S055_B_243819_244044,GSIGN,S055,243819,244044
CLSFBI2703A_S055_B_246388_246591,PT:PRO3,S055,246388,246591
CLSFBI2703A_S055_B_251435_251828,DS,S055,251435,251828
CLSFBI2703A_S055_B_255280_255437,PT:PRO4,S055,255280,255437
CLSFBI2703A_S055_B_256368_256428,PT:PRO3,S055,256368,256428
CLSFBI2703A_S055_B_257331_257594,DS,S055,257331,257594
CLSFBI2703A_S055_B_257798_258760,DS,S055,257798,258760
CLSFBI2703A_S055_B_269679_269882,PT:PRO4,S055,269679,269882
CLSFBI2703A_S055_B_276523_276682,PT:PRO1,S055,276523,276682
CLSFBI2703A_S055_B_281383_281523,PT:PRO3,S055,281383,281523
CLSFBI2703A_S056_B_3690_3770,PT:PRO1,S056,3690,3770
CLSFBI2703A_S056_B_4865_5107,GSIGN,S056,4865,5107
CLSFBI2703A_S056_B_5227_5382,PT:PRO1,S056,5227,5382
CLSFBI2703A_S056_B_6597_6994,GSIGN,S056,6597,6994
CLSFBI2703A_S056_B_11312_11444,PT:DET,S056,11312,11444
CLSFBI2703A_S056_B_16529_16684,PT:DET,S056,16529,16684
CLSFBI2703A_S056_B_17097_17195,PT:PRO1,S056,17097,17195
CLSFBI2703A_S056_B_19541_19951,PT:DET,S056,19541,19951
CLSFBI2703A_S056_B_20782_21454,PT:DET,S056,20782,21454
CLSFBI2703A_S056_B_21696_21868,PT:PRO1,S056,21696,21868
CLSFBI2703A_S056_B_23621_23851,PT:PRO5,S056,23621,23851
CLSFBI2703A_S056_B_26640_26681,PT:LOC,S056,26640,26681
CLSFBI2703A_S056_B_26765_27014,PT:POSS3,S056,26765,27014
CLSFBI2703A_S056_B_27127_28324,PT:LOC,S056,27127,28324
CLSFBI2703A_S056_B_29437_29812,PT:DET,S056,29437,29812
CLSFBI2703A_S056_B_30942_31048,PT:PRO1,S056,30942,31048
CLSFBI2703A_S056_B_34975_35218,PT:DET,S056,34975,35218
CLSFBI2703A_S056_B_35891_35952,PT:PRO1,S056,35891,35952
CLSFBI2703A_S056_B_36349_36501,PT:PRO1,S056,36349,36501
CLSFBI2703A_S056_B_36887_36985,PT:PRO1,S056,36887,36985
CLSFBI2703A_S056_B_37319_37417,PT:PRO1,S056,37319,37417
CLSFBI2703A_S056_B_38930_39066,PT:PRO1,S056,38930,39066
CLSFBI2703A_S056_B_39961_40073,DS,S056,39961,40073
CLSFBI2703A_S056_B_41902_42144,GSIGN,S056,41902,42144
CLSFBI2703A_S056_B_43232_43270,PT:PRO1,S056,43232,43270
CLSFBI2703A_S056_B_52293_52346,PT:DET,S056,52293,52346
CLSFBI2703A_S056_B_54167_54319,PT:LOC,S056,54167,54319
CLSFBI2703A_S056_B_56400_56515,PT:PRO2,S056,56400,56515
CLSFBI2703A_S056_B_58148_58700,PALM-UP,S056,58148,58700
CLSFBI2703A_S056_B_63620_63772,PT:PRO1,S056,63620,63772
CLSFBI2703A_S056_B_66344_66473,PT:PRO1,S056,66344,66473
CLSFBI2703A_S056_B_67391_67658,GSIGN,S056,67391,67658
CLSFBI2703A_S056_B_69048_69217,PT:PRO1,S056,69048,69217
CLSFBI2703A_S056_B_70408_70545,PT:PRO1,S056,70408,70545
CLSFBI2703A_S056_B_70564_70631,PALM-UP,S056,70564,70631
CLSFBI2703A_S056_B_72636_72878,PT:LOC,S056,72636,72878
CLSFBI2703A_S056_B_74299_74533,PT:PRO1,S056,74299,74533
CLSFBI2703A_S056_B_75419_75612,PT:LOC,S056,75419,75612
CLSFBI2703A_S056_B_82708_83056,PT:LOC,S056,82708,83056
CLSFBI2703A_S056_B_85424_85806,GSIGN,S056,85424,85806
CLSFBI2703A_S056_B_86352_86526,PT:PRO1,S056,86352,86526
CLSFBI2703A_S056_B_88929_89056,PALM-UP,S056,88929,89056
CLSFBI2703A_S056_B_278064_278224,PT:PRO2,S056,278064,278224
CLSFBI2704A_S055_B_7242_7383,PT:DET,S055,7242,7383
CLSFBI2704A_S055_B_33686_34768,PT:PRO2,S055,33686,34768
CLSFBI2704A_S055_B_36154_36239,PT:PRO1,S055,36154,36239
CLSFBI2704A_S055_B_36695_36960,GSIGN,S055,36695,36960
CLSFBI2704A_S055_B_38306_38847,GSIGN,S055,38306,38847
CLSFBI2704A_S055_B_40113_40467,DS,S055,40113,40467
CLSFBI2704A_S055_B_40962_41154,PALM-UP,S055,40962,41154
CLSFBI2704A_S055_B_43223_43454,PALM-UP,S055,43223,43454
CLSFBI2704A_S055_B_44462_44549,PT:PRO1,S055,44462,44549
CLSFBI2704A_S055_B_45385_45494,PT:PRO1,S055,45385,45494
CLSFBI2704A_S055_B_45577_45929,PALM-UP,S055,45577,45929
CLSFBI2704A_S055_B_48146_48787,GSIGN,S055,48146,48787
CLSFBI2704A_S055_B_50795_50987,PALM-UP,S055,50795,50987
CLSFBI2704A_S055_B_52736_52862,DS,S055,52736,52862
CLSFBI2704A_S055_B_54136_54262,PT:PRO2,S055,54136,54262
CLSFBI2704A_S055_B_55160_55283,GSIGN,S055,55160,55283
CLSFBI2704A_S055_B_56373_56415,PT:PRO1,S055,56373,56415
CLSFBI2704A_S055_B_57845_57941,LBUOY,S055,57845,57941
CLSFBI2704A_S055_B_58236_58518,PT:PRO2,S055,58236,58518
CLSFBI2704A_S055_B_62311_62413,PT:PRO1,S055,62311,62413
CLSFBI2704A_S055_B_63016_63070,PT:PRO1,S055,63016,63070
CLSFBI2704A_S055_B_63266_63368,PT:PRO1,S055,63266,63368
CLSFBI2704A_S055_B_64093_65513,GSIGN,S055,64093,65513
CLSFBI2704A_S055_B_65603_65915,PT:DET,S055,65603,65915
CLSFBI2704A_S055_B_66147_66282,PT:PRO2,S055,66147,66282
CLSFBI2704A_S055_B_66345_66450,PT:PRO1,S055,66345,66450
CLSFBI2704A_S055_B_67173_67491,GSIGN,S055,67173,67491
CLSFBI2704A_S055_B_70151_70574,GSIGN,S055,70151,70574
CLSFBI2704A_S055_B_108835_109042,PT:DET,S055,108835,109042
CLSFBI2704A_S055_B_112535_113344,GSIGN,S055,112535,113344
CLSFBI2704A_S055_B_115264_115330,LBUOY:DEUX,S055,115264,115330
CLSFBI2704A_S055_B_116114_116231,LBUOY:TROIS,S055,116114,116231
CLSFBI2704A_S055_B_116549_116681,PT:PRO3,S055,116549,116681
CLSFBI2704A_S055_B_118775_119930,PT:PRO3,S055,118775,119930
CLSFBI2704A_S055_B_120506_120788,LBUOY,S055,120506,120788
CLSFBI2704A_S055_B_127361_127490,PT:PRO1,S055,127361,127490
CLSFBI2704A_S055_B_129306_129396,PT:PRO3,S055,129306,129396
CLSFBI2704A_S055_B_129512_129665,PT:POSS3,S055,129512,129665
CLSFBI2704A_S055_B_130992_131139,PT:PRO3,S055,130992,131139
CLSFBI2704A_S055_B_133209_133314,PT:DET,S055,133209,133314
CLSFBI2704A_S055_B_134231_134391,PT:PRO3,S055,134231,134391
CLSFBI2704A_S055_B_136709_136871,PALM-UP,S055,136709,136871
CLSFBI2704A_S055_B_138309_138534,PT:BUOY-DEUX,S055,138309,138534
CLSFBI2704A_S055_B_138309_139576,LBUOY-DEUX,S055,138309,139576
CLSFBI2704A_S055_B_138768_138915,GSIGN,S055,138768,138915
CLSFBI2704A_S055_B_141191_141484,GSIGN,S055,141191,141484
CLSFBI2704A_S055_B_151236_151356,PT:PRO1,S055,151236,151356
CLSFBI2704A_S055_B_153624_154035,GSIGN,S055,153624,154035
CLSFBI2704A_S055_B_154913_155171,PT:PRO1,S055,154913,155171
CLSFBI2704A_S055_B_155302_155918,GSIGN,S055,155302,155918
CLSFBI2704A_S055_B_156536_156827,DS,S055,156536,156827
CLSFBI2704A_S055_B_156536_158016,DS,S055,156536,158016
CLSFBI2704A_S055_B_157613_157841,PT:DET,S055,157613,157841
CLSFBI2704A_S055_B_159876_160122,PALM-UP,S055,159876,160122
CLSFBI2704A_S055_B_164212_164470,PALM-UP,S055,164212,164470
CLSFBI2704A_S055_B_165215_165636,GSIGN,S055,165215,165636
CLSFBI2704A_S055_B_166077_166422,PT:DET,S055,166077,166422
CLSFBI2704A_S055_B_166485_166886,GSIGN,S055,166485,166886
CLSFBI2704A_S055_B_166950_167079,PT:PRO1,S055,166950,167079
CLSFBI2704A_S055_B_169431_169833,PALM-UP,S055,169431,169833
CLSFBI2704A_S055_B_170332_170533,PT:PRO2,S055,170332,170533
CLSFBI2704A_S055_B_171795_171963,GSIGN,S055,171795,171963
CLSFBI2704A_S055_B_172085_172238,PT:PRO1,S055,172085,172238
CLSFBI2704A_S055_B_172430_172664,DS,S055,172430,172664
CLSFBI2704A_S055_B_173271_173358,PT:PRO1,S055,173271,173358
CLSFBI2704A_S055_B_173511_173877,DS,S055,173511,173877
CLSFBI2704A_S055_B_174490_174685,DS,S055,174490,174685
CLSFBI2704A_S055_B_175203_175281,PT:PRO1,S055,175203,175281
CLSFBI2704A_S055_B_178384_178477,GSIGN,S055,178384,178477
CLSFBI2704A_S055_B_178741_178894,PT:PRO1,S055,178741,178894
CLSFBI2704A_S055_B_179074_179152,PT:PRO3,S055,179074,179152
CLSFBI2704A_S055_B_182868_183087,PT:PRO4,S055,182868,183087
CLSFBI2704A_S055_B_183393_183453,PT:PRO1,S055,183393,183453
CLSFBI2704A_S055_B_183581_183767,DS,S055,183581,183767
CLSFBI2704A_S055_B_184964_185051,PT:PRO1,S055,184964,185051
CLSFBI2704A_S055_B_186482_186608,PT:PRO1,S055,186482,186608
CLSFBI2704A_S055_B_186700_186916,DS,S055,186700,186916
CLSFBI2704A_S055_B_187370_187580,DS,S055,187370,187580
CLSFBI2704A_S055_B_189503_189752,PT:PRO1,S055,189503,189752
CLSFBI2704A_S055_B_191471_191606,DS,S055,191471,191606
CLSFBI2704A_S055_B_191948_192245,DS,S055,191948,192245
CLSFBI2704A_S055_B_192575_193218,DS,S055,192575,193218
CLSFBI2704A_S055_B_193357_193637,PALM-UP,S055,193357,193637
CLSFBI2704A_S055_B_193844_193948,PT:PRO1,S055,193844,193948
CLSFBI2704A_S055_B_195284_195443,PALM-UP,S055,195284,195443
CLSFBI2704A_S055_B_196838_197195,DS,S055,196838,197195
CLSFBI2704A_S055_B_197338_198260,DS,S055,197338,198260
CLSFBI2704A_S055_B_198479_198590,PT:PRO1,S055,198479,198590
CLSFBI2704A_S055_B_198689_199142,DS,S055,198689,199142
CLSFBI2704A_S055_B_200125_200443,PT:DET,S055,200125,200443
CLSFBI2704A_S055_B_200658_201066,GSIGN,S055,200658,201066
CLSFBI2704A_S055_B_203363_203705,DS,S055,203363,203705
CLSFBI2704A_S055_B_203887_204743,DS,S055,203887,204743
CLSFBI2704A_S055_B_205258_205756,DS,S055,205258,205756
CLSFBI2704A_S055_B_208293_208602,GSIGN,S055,208293,208602
CLSFBI2704A_S055_B_210366_211846,DS,S055,210366,211846
CLSFBI2704A_S055_B_212168_212402,DS,S055,212168,212402
CLSFBI2704A_S055_B_212437_212524,PALM-UP,S055,212437,212524
CLSFBI2704A_S055_B_213040_213262,DS,S055,213040,213262
CLSFBI2704A_S055_B_213857_213947,GSIGN,S055,213857,213947
CLSFBI2704A_S055_B_214027_214240,DS,S055,214027,214240
CLSFBI2704A_S055_B_214339_214543,PALM-UP,S055,214339,214543
CLSFBI2704A_S055_B_215360_215533,GSIGN,S055,215360,215533
CLSFBI2704A_S055_B_216268_216478,PT:PRO3,S055,216268,216478
CLSFBI2704A_S055_B_217631_217840,DS,S055,217631,217840
CLSFBI2704A_S055_B_218138_218278,DS,S055,218138,218278
CLSFBI2704A_S055_B_218826_219082,DS,S055,218826,219082
CLSFBI2704A_S055_B_221924_222208,PALM-UP,S055,221924,222208
CLSFBI2704A_S055_B_223558_223681,PT:DET,S055,223558,223681
CLSFBI2704A_S055_B_250058_250137,PT:PRO1,S055,250058,250137
CLSFBI2704A_S055_B_251004_251245,PT:PRO1,S055,251004,251245
CLSFBI2704A_S055_B_252301_252441,PT:PRO3,S055,252301,252441
CLSFBI2704A_S055_B_252951_253133,PT:POSS,S055,252951,253133
CLSFBI2704A_S055_B_256622_257242,GSIGN,S055,256622,257242
CLSFBI2704A_S055_B_261540_261659,PT:PRO3,S055,261540,261659
CLSFBI2704A_S055_B_262109_262473,PT-LBUOY,S055,262109,262473
CLSFBI2704A_S055_B_262109_263465,LBUOY,S055,262109,263465
CLSFBI2704A_S055_B_263109_263315,PT:LBUOY,S055,263109,263315
CLSFBI2704A_S055_B_266677_266729,PT:PRO1,S055,266677,266729
CLSFBI2704A_S055_B_267041_267229,PT:PRO1,S055,267041,267229
CLSFBI2704A_S055_B_268236_268439,PT:PRO1,S055,268236,268439
CLSFBI2704A_S055_B_270355_270409,PT:PRO3,S055,270355,270409
CLSFBI2704A_S055_B_273948_274238,GSIGN,S055,273948,274238
CLSFBI2704A_S055_B_276989_277123,PT:DET,S055,276989,277123
CLSFBI2704A_S055_B_277746_277944,PT:DET,S055,277746,277944
CLSFBI2704A_S056_B_2990_3110,PT:PRO1,S056,2990,3110
CLSFBI2704A_S056_B_3824_4154,GSIGN,S056,3824,4154
CLSFBI2704A_S056_B_4872_5160,PT:PRO3,S056,4872,5160
CLSFBI2704A_S056_B_6468_6661,GSIGN,S056,6468,6661
CLSFBI2704A_S056_B_6932_7015,PT:PRO1,S056,6932,7015
CLSFBI2704A_S056_B_9121_9232,PT:PRO1,S056,9121,9232
CLSFBI2704A_S056_B_13881_14029,PT:PRO1,S056,13881,14029
CLSFBI2704A_S056_B_14537_14632,PT:PRO1,S056,14537,14632
CLSFBI2704A_S056_B_15411_15572,PT:LOC,S056,15411,15572
CLSFBI2704A_S056_B_20798_20945,PT:PRO1,S056,20798,20945
CLSFBI2704A_S056_B_21982_22138,PT:PRO1,S056,21982,22138
CLSFBI2704A_S056_B_27230_27431,PT:DET,S056,27230,27431
CLSFBI2704A_S056_B_28809_28932,PT:PRO1,S056,28809,28932
CLSFBI2704A_S056_B_34243_34433,GSIGN,S056,34243,34433
CLSFBI2704A_S056_B_73935_74076,PT:PRO1,S056,73935,74076
CLSFBI2704A_S056_B_75129_75393,PT:DET,S056,75129,75393
CLSFBI2704A_S056_B_84593_85023,PALM-UP,S056,84593,85023
CLSFBI2704A_S056_B_85725_85818,PT:PRO1,S056,85725,85818
CLSFBI2704A_S056_B_85896_86779,PALM-UP,S056,85896,86779
CLSFBI2704A_S056_B_85896_87476,PALM-UP,S056,85896,87476
CLSFBI2704A_S056_B_86809_87118,GSIGN,S056,86809,87118
CLSFBI2704A_S056_B_87149_87476,PALM-UP,S056,87149,87476
CLSFBI2704A_S056_B_92253_92454,PT:DET,S056,92253,92454
CLSFBI2704A_S056_B_92715_93073,DS,S056,92715,93073
CLSFBI2704A_S056_B_95965_96052,PT:PRO1,S056,95965,96052
CLSFBI2704A_S056_B_96421_96562,PT:PRO1,S056,96421,96562
CLSFBI2704A_S056_B_97658_97856,PT:PRO3,S056,97658,97856
CLSFBI2704A_S056_B_98078_98173,PT:PRO3,S056,98078,98173
CLSFBI2704A_S056_B_99832_100394,DS,S056,99832,100394
CLSFBI2704A_S056_B_100886_100970,PT:DET,S056,100886,100970
CLSFBI2704A_S056_B_102002_103072,GSIGN,S056,102002,103072
CLSFBI2704A_S056_B_102671_102887,PALM-UP,S056,102671,102887
CLSFBI2704A_S056_B_103673_104123,PT:PRO3,S056,103673,104123
CLSFBI2704A_S056_B_106754_106904,PALM-UP,S056,106754,106904
CLSFBI2704A_S056_B_143467_143572,PT:DET,S056,143467,143572
CLSFBI2704A_S056_B_143851_144760,GSIGN,S056,143851,144760
CLSFBI2704A_S056_B_145891_146111,PALM-UP,S056,145891,146111
CLSFBI2704A_S056_B_146520_146898,GSIGN,S056,146520,146898
CLSFBI2704A_S056_B_148044_148467,GSIGN,S056,148044,148467
CLSFBI2704A_S056_B_224991_225588,GSIGN,S056,224991,225588
CLSFBI2704A_S056_B_225940_227107,GSIGN,S056,225940,227107
CLSFBI2704A_S056_B_227845_228016,PT:PRO1,S056,227845,228016
CLSFBI2704A_S056_B_229371_230493,GSIGN,S056,229371,230493
CLSFBI2704A_S056_B_233543_233798,PALM-UP,S056,233543,233798
CLSFBI2704A_S056_B_236925_237040,PALM-UP,S056,236925,237040
CLSFBI2704A_S056_B_238783_238835,PT:PRO1,S056,238783,238835
CLSFBI2704A_S056_B_241487_241639,PT:DET,S056,241487,241639
